ID,D_Mpc,R_kpc,Vobs_kms,eV_kms,Vgas_kms,Vdisk_kms,Vbul_kms,SBdisk,SBb,Vobs_ms,Vgas_ms,Vdisk_ms,Vbul_ms,R_m,Vbar_kms,Vbar_ms,g_obs,g_bar,eV_ms,g_obs_err
DDO170,15.4,12.33,62.2,1.0,24.9,15.01,0.0,0.0,0.0,62200.0,24900.0,15010.0,0.0,3.804640457373e+20,29.074217100379503,29074.217100379505,1.0168740103950133e-11,2.221787076783764e-12,1000.0,3.269691351752454e-13
ESO079-G014,28.7,0.41,33.2,11.6,2.21,28.95,0.0,455.28,0.0,33200.0,2210.0,28950.0,0.0,1.2651278082099999e+19,29.034231520741166,29034.231520741167,8.712479425770696e-11,6.663252475595507e-11,11600.0,6.088238634875909e-11
ESO079-G014,28.7,0.98,50.4,11.8,4.41,47.6,0.0,284.5,0.0,50400.0,4410.0,47600.0,0.0,3.0239640293799997e+19,47.803850263341765,47803.85026334177,8.400099919577438e-11,7.556994983397783e-11,11800.0,3.933380121071975e-11
ESO079-G014,28.7,1.78,53.9,9.75,6.75,62.09,0.0,213.32,0.0,53900.0,6750.0,62090.0,0.0,5.49250609418e+19,62.455829191517424,62455.82919151743,5.289406966846036e-11,7.101914013592656e-11,9750.0,1.9136073442207365e-11
ESO079-G014,28.7,2.69,67.6,5.1,8.55,75.48,0.0,152.2,0.0,67600.0,8550.0,75480.0,0.0,8.30047269289e+19,75.96270729772604,75962.70729772604,5.505421400776795e-11,6.95181240092837e-11,5100.0,8.306996788154336e-12
ESO079-G014,28.7,3.36,81.7,5.06,9.18,82.21,0.0,142.61,0.0,81700.0,9180.0,82210.0,0.0,1.036787667216e+20,82.7209556279423,82720.9556279423,6.438049188917852e-11,6.599959390310155e-11,5060.0,7.974670476358465e-12
ESO079-G014,28.7,4.39,102.0,5.35,9.29,86.87,0.0,105.73,0.0,102000.0,9290.0,86870.0,0.0,1.3546124580589999e+20,87.36533065238179,87365.33065238179,7.6804254516511e-11,5.634601213498924e-11,5350.0,8.056916895359486e-12
ESO079-G014,28.7,5.65,116.0,6.44,9.5,92.23,0.0,92.69,0.0,116000.0,9500.0,92230.0,0.0,1.743407833265e+20,92.71797506416974,92717.97506416973,7.718217013399568e-11,4.9309305235255893e-11,6440.0,8.569882339016071e-12
ESO079-G014,28.7,6.34,132.0,9.1,10.22,96.19,0.0,89.82,0.0,132000.0,10220.0,96190.0,0.0,1.956319586354e+20,96.73140389759676,96731.40389759677,8.90652024420671e-11,4.7829427079645043e-11,9100.0,1.2280202154891071e-11
ESO079-G014,28.7,6.89,137.0,5.25,11.87,100.53,0.0,87.61,0.0,137000.0,11870.0,100530.0,0.0,2.1260318533089998e+20,101.22834484471234,101228.34484471234,8.828183816149105e-11,4.819860899097574e-11,5250.0,6.7661262824500444e-12
ESO079-G014,28.7,8.34,154.0,4.2,17.23,113.81,0.0,78.45,0.0,154000.0,17230.0,113810.0,0.0,2.573455102554e+20,115.10685904845114,115106.85904845114,9.215626096007384e-11,5.14856038749251e-11,4200.0,5.026705143276755e-12
ESO079-G014,28.7,10.04,163.0,3.28,24.23,128.72,0.0,58.05,0.0,163000.0,24230.0,128720.0,0.0,3.098020291324e+20,130.9806523880531,130980.6523880531,8.576122007466006e-11,5.537707854285253e-11,3280.0,3.451494501164233e-12
ESO079-G014,28.7,11.65,170.0,2.41,30.75,133.41,0.0,39.79,0.0,170000.0,30750.0,133410.0,0.0,3.594814381865e+20,136.90796397580382,136907.9639758038,8.039358066940468e-11,5.214119175264805e-11,2410.0,2.279394463685474e-12
ESO079-G014,28.7,13.36,175.0,2.18,36.2,132.99,0.0,23.18,0.0,175000.0,36200.0,132990.0,0.0,4.1224652482159994e+20,137.8288072211321,137828.8072211321,7.428807316993878e-11,4.6081116410188955e-11,2180.0,1.8508342801196177e-12
ESO079-G014,28.7,15.06,177.0,2.23,39.42,128.51,0.0,15.89,0.0,177000.0,39420.0,128509.99999999999,0.0,4.647030436986e+20,134.42007476563907,134420.07476563906,6.741724726106928e-11,3.888237175334523e-11,2230.0,1.698762275617904e-12
ESO079-G014,28.7,16.67,178.0,2.03,40.49,124.23,0.0,10.92,0.0,178000.0,40490.0,124230.0,0.0,5.143824527527e+20,130.66190339957552,130661.90339957552,6.159619137558865e-11,3.319034875438874e-11,2029.9999999999998,1.4049468369937634e-12
ESO116-G012,13.0,0.25,20.9,3.4,-0.22,17.33,0.0,276.94,0.0,20900.0,-220.0,17330.0,0.0,7.7141939525e+18,17.33139636613276,17331.39636613276,5.6624192065904637e-11,3.893826132056924e-11,3400.0,1.842318210756706e-11
ESO116-G012,13.0,0.83,40.0,3.29,-1.8,34.96,0.0,168.99,0.0,40000.0,-1800.0,34960.0,0.0,2.56111239223e+19,35.00630800298712,35006.30800298712,6.247285378236976e-11,4.784802118477078e-11,3290.0,1.0276784447199825e-11
ESO116-G012,13.0,1.38,51.5,2.96,-1.55,51.34,0.0,141.01,0.0,51500.0,-1550.0,51340.0,0.0,4.258235061779999e+19,51.36339260601854,51363.39260601854,6.228519472317068e-11,6.195520119777507e-11,2960.0,7.159773840022727e-12
ESO116-G012,13.0,1.85,67.9,3.45,5.01,61.73,0.0,81.24,0.0,67900.0,5010.0,61730.0,0.0,5.70850352485e+19,61.93297183245771,61932.97183245771,8.076389862825119e-11,6.719261857862809e-11,3450.0,8.207229757510062e-12
ESO116-G012,13.0,2.68,80.2,2.93,12.54,60.49,0.0,46.01,0.0,80200.0,12540.0,60490.0,0.0,8.269615917080001e+19,61.776141834854016,61776.14183485402,7.777918665745182e-11,4.614835487241748e-11,2930.0,5.683117628586879e-12
ESO116-G012,13.0,3.19,83.3,3.08,16.68,63.17,0.0,41.4,0.0,83300.0,16680.0,63170.0,0.0,9.84331148339e+19,65.33506944972203,65335.069449722025,7.049345143358475e-11,4.336621173883533e-11,3080.0,5.2129611144163516e-12
ESO116-G012,13.0,3.68,91.4,2.83,20.19,65.14,0.0,30.23,0.0,91400.0,20190.0,65140.0,0.0,1.135529349808e+20,68.19718249312064,68197.18249312064,7.356886020966804e-11,4.095760009009354e-11,2830.0,4.5557959385855705e-12
ESO116-G012,13.0,4.13,102.0,5.4,22.31,66.32,0.0,24.2,0.0,102000.0,22310.0,66320.0,0.0,1.274384840953e+20,69.97198367918405,69971.98367918405,8.163938918340999e-11,3.8419152069783364e-11,5400.0,8.644170619419881e-12
ESO116-G012,13.0,5.23,105.0,4.21,25.63,64.52,0.0,9.48,0.0,105000.0,25630.0,64519.99999999999,0.0,1.6138093748630002e+20,69.42425584765024,69424.25584765025,6.831661887536089e-11,2.9865530434219694e-11,4210.0,5.478342199338464e-12
ESO116-G012,13.0,6.05,109.0,2.1,27.28,60.09,0.0,3.57,0.0,109000.0,27280.0,60090.0,0.0,1.866834936505e+20,65.99247305564477,65992.47305564476,6.364247726284278e-11,2.332828904602159e-11,2100.0,2.4522789404031163e-12
ESO116-G012,13.0,6.81,108.0,2.1,28.58,55.74,0.0,2.78,0.0,108000.0,28580.0,55740.0,0.0,2.1013464326609997e+20,62.639955300111765,62639.95530011177,5.550726819104034e-11,1.867261836988591e-11,2100.0,2.1586159852071245e-12
ESO116-G012,13.0,7.56,109.0,2.1,30.7,53.61,0.0,2.04,0.0,109000.0,30700.0,53610.0,0.0,2.3327722512359997e+20,61.778006604292436,61778.00660429244,5.093081844447075e-11,1.636045738274642e-11,2100.0,1.9624719033649276e-12
ESO116-G012,13.0,8.32,110.0,2.1,33.83,51.18,0.0,1.21,0.0,110000.0,33830.0,51180.0,0.0,2.5672837473920002e+20,61.35031621760397,61350.31621760397,4.713152573139569e-11,1.4660869893417722e-11,2100.0,1.7995673461078354e-12
ESO116-G012,13.0,9.09,111.0,2.33,35.49,49.08,0.0,0.72,0.0,111000.0,35490.0,49080.0,0.0,2.804880921129e+20,60.56720647347044,60567.20647347044,4.392699849461218e-11,1.3078581954642936e-11,2330.0,1.844142459323358e-12
ESO116-G012,13.0,9.86,112.0,4.74,33.74,46.34,0.0,0.0,0.0,112000.0,33740.0,46340.0,0.0,3.0424780948659995e+20,57.32175154337139,57321.75154337139,4.122954910067308e-11,1.0799693859898494e-11,4740.0,3.489786834592685e-12
ESO444-G084,4.83,0.26,18.3,1.8,4.59,8.31,0.0,31.29,0.0,18300.0,4590.0,8310.0,0.0,8.022761710600001e+18,9.493376638478008,9493.376638478008,4.174248370826341e-11,1.1233563110932765e-11,1800.0,8.211636139330507e-12
ESO444-G084,4.83,0.77,35.3,3.0,11.55,14.79,0.0,10.44,0.0,35300.0,11550.0,14790.0,0.0,2.37597173737e+19,18.765569535721532,18765.569535721534,5.244548916138692e-11,1.482116114688286e-11,3000.0,8.914247449527522e-12
ESO444-G084,4.83,1.29,47.8,4.63,16.45,14.54,0.0,3.29,0.0,47800.0,16450.0,14540.0,0.0,3.98052407949e+19,21.954819516452417,21954.81951645242,5.740048180521854e-11,1.2109312501929584e-11,4630.0,1.1119842291136479e-11
ESO444-G084,4.83,1.81,52.8,1.26,19.03,13.66,0.0,1.03,0.0,52800.0,19030.0,13660.0,0.0,5.58507642161e+19,23.4251253998778,23425.1253998778,4.9915879202891087e-11,9.825049087543494e-12,1260.0,2.382348780137984e-12
ESO444-G084,4.83,2.32,58.0,3.11,20.09,12.28,0.0,0.34,0.0,58000.0,20090.0,12280.0,0.0,7.158771987919999e+19,23.545838273461406,23545.838273461406,4.699129970442626e-11,7.744435790601069e-12,3110.0,5.0394117958884706e-12
ESO444-G084,4.83,3.39,63.1,1.35,17.39,9.97,0.0,0.03,0.0,63100.0,17390.0,9970.0,0.0,1.046044699959e+20,20.045273757172787,20045.273757172785,3.806347855073555e-11,3.8412603210527154e-12,1350.0,1.6287066891756891e-12
ESO444-G084,4.83,4.44,62.7,7.36,14.45,8.53,0.0,0.0,0.0,62700.0,14450.0,8530.0,0.0,1.3700408459640001e+20,16.779851012449424,16779.851012449424,2.8694691925289507e-11,2.0551460259703704e-12,7360.0,6.736616668903693e-12
ESO563-G021,60.8,0.45,18.9,9.78,0.0,65.19,0.0,2096.34,0.0,18900.0,0.0,65190.0,0.0,1.38855491145e+19,65.19,65190.0,2.57253060037059e-11,3.060545942372714e-10,9780.0,2.6623650022882932e-11
ESO563-G021,60.8,1.34,58.3,10.5,0.0,120.17,0.0,997.68,0.0,58300.0,0.0,120170.0,0.0,4.1348079585400005e+19,120.17,120170.0,8.220188299144484e-11,3.492502927535975e-10,10500.0,2.960959764700414e-11
ESO563-G021,60.8,2.23,74.1,5.69,0.0,137.48,0.0,691.26,0.0,74100.0,0.0,137480.0,0.0,6.8810610056299995e+19,137.48,137480.0,7.979597907223154e-11,2.7467784960103736e-10,5690.0,1.2254767096383198e-11
ESO563-G021,60.8,3.12,119.0,4.27,0.0,146.18,0.0,574.33,0.0,119000.0,0.0,146180.0,0.0,9.62731405272e+19,146.18,146180.0,1.4709190873438994e-10,2.2195798623565982e-10,4270.0,1.0556007567997396e-11
ESO563-G021,60.8,4.01,141.0,3.76,0.0,157.86,0.0,548.02,0.0,141000.0,0.0,157860.0,0.0,1.2373567099809998e+20,157.86,157860.0,1.6067314978479634e-10,2.0139527590538265e-10,3760.0,8.569234655189138e-12
ESO563-G021,60.8,4.9,195.0,4.54,0.0,175.79,0.0,524.14,0.0,195000.0,0.0,175790.0,0.0,1.51198201469e+20,175.79,175790.0,2.514910867362151e-10,2.0438155877360638e-10,4540.0,1.1710456756742733e-11
ESO563-G021,60.8,5.79,227.0,4.2,0.0,199.19,0.0,483.52,0.0,227000.0,0.0,199190.0,0.0,1.786607319399e+20,199.19,199190.0,2.8841816240478593e-10,2.2207821309803488e-10,4200.0,1.0672742573569171e-11
ESO563-G021,60.8,6.69,246.0,4.24,0.0,217.87,0.0,426.75,0.0,246000.0,0.0,217870.0,0.0,2.064318301689e+20,217.87,217870.0,2.931524656371382e-10,2.2994194674902025e-10,4240.0,1.0105418327654193e-11
ESO563-G021,60.8,7.58,268.0,5.56,0.0,228.65,0.0,376.92,0.0,268000.0,0.0,228650.0,0.0,2.338943606398e+20,228.65,228650.0,3.07078801744219e-10,2.2352322799485137e-10,5560.0,1.2741478639536251e-11
ESO563-G021,60.8,8.47,283.0,2.96,0.0,241.76,0.0,345.98,0.0,283000.0,0.0,241760.0,0.0,2.6135689111070002e+20,241.76,241760.0,3.0643538672212623e-10,2.2363251013436595e-10,2960.0,6.410238478427517e-12
ESO563-G021,60.8,10.23,291.0,9.81,0.0,260.94,0.0,282.74,0.0,291000.0,0.0,260940.0,0.0,3.156648165363e+20,260.94,260940.0,2.6826239594637267e-10,2.1570247944363478e-10,9810.0,1.808696978854925e-11
ESO563-G021,60.8,12.06,310.0,4.74,0.04,275.04,0.0,199.54,0.0,310000.0,40.0,275040.0,0.0,3.7213271626860003e+20,275.0400029086679,275040.0029086679,2.5824120212702934e-10,2.0327963625052286e-10,4740.0,7.897182568271737e-12
ESO563-G021,60.8,13.44,310.0,20.4,0.4,277.98,0.0,164.72,0.0,310000.0,400.0,277980.0,0.0,4.147150668864e+20,277.98028779033956,277980.28779033956,2.3172536440862903e-10,1.8632802753020514e-10,20400.0,3.049804796087763e-11
ESO563-G021,60.8,15.18,310.0,16.1,3.11,282.25,0.0,131.46,0.0,310000.0,3110.0,282250.0,0.0,4.684058567958e+20,282.2671334038024,282267.1334038024,2.0516395900210635e-10,1.7009764810591156e-10,16100.000000000002,2.1310578967315567e-11
ESO563-G021,60.8,16.83,314.0,13.5,15.18,283.33,0.0,96.52,0.0,314000.0,15180.0,283330.0,0.0,5.1931953688229996e+20,283.7363587910439,283736.3587910439,1.8985613480269677e-10,1.5502270872248388e-10,13500.0,1.632520904354399e-11
ESO563-G021,60.8,18.56,317.0,12.7,22.91,276.47,0.0,70.44,0.0,317000.0,22910.0,276470.0,0.0,5.727017590335999e+20,277.4176075882712,277417.6075882712,1.754648006836389e-10,1.3438151321530133e-10,12700.0,1.4059324723547091e-11
ESO563-G021,60.8,20.3,319.0,10.4,33.06,272.19,0.0,62.6,0.0,319000.0,33060.0,272190.0,0.0,6.26392548943e+20,274.1903712751416,274190.3712751416,1.6245563612101646e-10,1.2002115897908168e-10,10400.0,1.0592718593470666e-11
ESO563-G021,60.8,21.94,318.0,10.8,33.62,273.0,0.0,50.58,0.0,318000.0,33620.0,273000.0,0.0,6.769976612714e+20,275.0623645648383,275062.3645648383,1.4937126933361833e-10,1.117571133966874e-10,10800.0,1.0145973011340113e-11
ESO563-G021,60.8,23.68,317.0,9.3,39.67,271.34,0.0,32.65,0.0,317000.0,39670.0,271340.0,0.0,7.306884511808e+20,274.2245512349323,274224.55123493227,1.3752646540068992e-10,1.0291541405708201e-10,9300.0,8.069376203321238e-12
ESO563-G021,60.8,25.41,317.0,7.23,44.98,261.62,0.0,19.67,0.0,317000.0,44980.0,261620.0,0.0,7.840706733321e+20,265.4585180400132,265458.5180400132,1.2816319168391726e-10,8.987483806852266e-11,7230.0,5.846182182174901e-12
ESO563-G021,60.8,27.06,312.0,8.39,46.29,252.97,0.0,13.79,0.0,312000.0,46290.0,252970.0,0.0,8.349843534186e+20,257.17034238029856,257170.34238029856,1.1658182527786704e-10,7.920697523159927e-11,8390.0,6.270009705649387e-12
ESO563-G021,60.8,28.8,312.0,8.37,43.21,243.84,0.0,7.98,0.0,312000.0,43210.0,243840.0,0.0,8.88675143328e+20,247.63895028851982,247638.95028851982,1.0953834000066256e-10,6.90072746609563e-11,8370.0,5.877153242343241e-12
ESO563-G021,60.8,30.53,311.0,11.5,45.08,233.85,0.0,4.31,0.0,311000.0,45080.0,233850.0,0.0,9.420573654793e+20,238.15547211853016,238155.47211853016,1.0266996845865144e-10,6.020655533131255e-11,11500.0,7.592955866716987e-12
ESO563-G021,60.8,32.18,310.0,14.5,52.43,224.75,0.0,2.73,0.0,310000.0,52430.0,224750.0,0.0,9.929710455658e+20,230.78446091537447,230784.46091537445,9.678026406625153e-11,5.3638489901436495e-11,14500.0,9.053637606197723e-12
ESO563-G021,60.8,33.91,313.0,15.9,59.7,216.21,0.0,1.63,0.0,313000.0,59700.0,216210.0,0.0,1.0463532677170999e+21,224.30081163473304,224300.81163473305,9.362899034448053e-11,4.80820920163671e-11,15900.0,9.512466111675658e-12
ESO563-G021,60.8,35.65,320.0,8.83,61.56,208.83,0.0,1.34,0.0,320000.0,61560.0,208830.0,0.0,1.1000440576264999e+21,217.71449767987434,217714.49767987433,9.308718072705419e-11,4.30888219170706e-11,8830.0,5.137248786374302e-12
ESO563-G021,60.8,37.3,321.0,7.88,63.33,202.65,0.0,0.94,0.0,321000.0,63330.0,202650.0,0.0,1.1509577377129999e+21,212.31512287164097,212315.12287164095,8.952631067474874e-11,3.916539237102767e-11,7880.0,4.3954350661496575e-12
ESO563-G021,60.8,39.03,320.0,8.0,62.96,196.77,0.0,0.72,0.0,320000.0,62960.0,196770.0,0.0,1.2043399598643e+21,206.59717931278735,206597.17931278734,8.502582610605898e-11,3.544048684128133e-11,8000.0,4.251291305302949e-12
ESO563-G021,60.8,40.76,315.0,9.82,62.4,191.39,0.0,0.59,0.0,315000.0,62400.0,191390.0,0.0,1.2577221820155998e+21,201.30546962266078,201305.46962266078,7.88926214539558e-11,3.222006630673973e-11,9820.0,4.918892334462514e-12
ESO563-G021,60.8,42.41,312.0,9.07,62.21,186.89,0.0,0.59,0.0,312000.0,62210.0,186890.0,0.0,1.3086358621021e+21,196.97196805637088,196971.96805637088,7.438585692098755e-11,2.9647633328401766e-11,9070.0,4.324870014572802e-12
F561-1,66.4,1.61,23.4,10.0,5.21,28.61,0.0,43.88,0.0,23400.0,5210.0,28610.0,0.0,4.9679409054100005e+19,29.080512375128468,29080.512375128466,1.1021870236091512e-11,1.7022670279331894e-11,10000.0,9.420401911189326e-12
F561-1,66.4,3.23,40.6,5.0,10.57,37.58,0.0,19.59,0.0,40600.0,10570.0,37580.0,0.0,9.96673858663e+19,39.03820308364615,39038.20308364615,1.653860975355782e-11,1.5290671935996822e-11,5000.0,4.073549200383699e-12
F561-1,66.4,4.84,45.5,5.0,15.71,39.1,0.0,14.19,0.0,45500.0,15710.0,39100.0,0.0,1.493467949204e+20,42.138036261790845,42138.03626179085,1.3862031663306988e-11,1.1889201244301095e-11,5000.0,3.0466003655619756e-12
F561-1,66.4,6.45,49.2,5.0,20.94,44.01,0.0,11.07,0.0,49200.0,20940.0,44010.0,0.0,1.990262039745e+20,48.7377030644654,48737.7030644654,1.2162418574340803e-11,1.1934929434238422e-11,5000.0,2.472036295597724e-12
F561-1,66.4,8.06,50.4,5.0,25.97,48.52,0.0,7.95,0.0,50400.0,25970.0,48520.0,0.0,2.4870561302860002e+20,55.03300191703157,55033.00191703157,1.0213520994027156e-11,1.2177575178617788e-11,5000.0,2.0264922607196737e-12
F561-1,66.4,9.66,50.4,5.0,29.26,49.44,0.0,3.35,0.0,50400.0,29260.0,49440.0,0.0,2.980764543246e+20,57.449640555881636,57449.64055588163,8.521840498122038e-12,1.1072532406084836e-11,5000.0,1.6908413686750076e-12
F563-1,48.9,1.07,22.1,7.17,1.98,18.3,0.0,33.42,0.0,22100.0,1980.0,18300.0,0.0,3.30167501167e+19,18.40680309016207,18406.803090162073,1.479279451410817e-11,1.0261773154609438e-11,7170.0,9.598582503724486e-12
F563-1,48.9,1.78,42.7,10.66,4.03,24.51,0.0,20.43,0.0,42700.0,4030.0000000000005,24510.0,0.0,5.49250609418e+19,24.83910223820499,24839.10223820499,3.3195957705572776e-11,1.1233141837635264e-11,10660.0,1.6574656165873808e-11
F563-1,48.9,2.49,60.6,7.69,6.25,27.45,0.0,14.31,0.0,60600.0,6250.0,27450.0,0.0,7.68333717669e+19,28.152530969701463,28152.530969701464,4.7796418607546536e-11,1.031537444958831e-11,7690.0,1.2130510201057192e-11
F563-1,48.9,2.97,76.8,11.1,7.78,28.28,0.0,9.63,0.0,76800.0,7780.0,28280.0,0.0,9.16446241557e+19,29.33064608903118,29330.64608903118,6.435991258995357e-11,9.387204191469129e-12,11100.0,1.8604037233033454e-11
F563-1,48.9,3.04,81.6,17.5,8.01,28.2,0.0,9.31,0.0,81600.0,8010.0,28200.0,0.0,9.38045984624e+19,29.315526602808962,29315.52660280896,7.098330048999646e-11,9.16159883509843e-12,17500.0,3.044626859252299e-11
F563-1,48.9,3.19,87.0,8.93,8.49,28.16,0.0,9.15,0.0,87000.0,8490.0,28160.0,0.0,9.84331148339e+19,29.411999252005973,29411.999252005975,7.68948540617884e-11,8.788360517288787e-12,8930.0,1.5785541305098172e-11
F563-1,48.9,6.95,90.0,24.8,17.83,29.57,0.0,3.35,0.0,90000.0,17830.0,29570.0,0.0,2.144545918795e+20,34.52960758537519,34529.60758537519,3.7770233451337396e-11,5.55965619365212e-12,24800.0,2.081559532429261e-11
F563-1,48.9,8.58,97.8,9.4,22.83,29.09,0.0,1.88,0.0,97800.0,22830.0,29090.0,0.0,2.6475113644979998e+20,36.978872346246575,36978.87234624658,3.6127663617465186e-11,5.164990104808418e-12,9400.0,6.9447860532550665e-12
F563-1,48.9,9.26,93.7,25.3,24.91,28.73,0.0,1.68,0.0,93700.0,24910.0,28730.0,0.0,2.8573374400059998e+20,38.02526791490101,38025.26791490101,3.072682238042408e-11,5.060378867946951e-12,25300.0,1.659313994076263e-11
F563-1,48.9,9.89,103.0,23.8,26.69,28.7,0.0,1.49,0.0,103000.0,26690.0,28700.0,0.0,3.051735127609e+20,39.19242401281146,39192.424012811454,3.476382961293247e-11,5.033353275333154e-12,23800.0,1.606561446189889e-11
F563-1,48.9,10.08,97.4,11.0,27.31,28.73,0.0,1.43,0.0,97400.0,27310.0,28730.0,0.0,3.110363001648e+20,39.63898333711398,39638.983337113976,3.050049140558038e-11,5.051657954931583e-12,11000.0,6.88922803822144e-12
F563-1,48.9,11.84,106.5,9.48,30.86,27.77,0.0,0.72,0.0,106500.0,30860.0,27770.0,0.0,3.653442255904e+20,41.515208056807325,41515.20805680732,3.104537913982576e-11,4.717503054043856e-12,9480.0,5.526952004611234e-12
F563-1,48.9,14.56,112.0,11.0,30.44,25.73,0.0,0.36,0.0,112000.0,30440.0,25730.0,0.0,4.492746557936e+20,39.8575776986008,39857.5776986008,2.7920560036582175e-11,3.535980673545552e-12,11000.0,5.484395721471498e-12
F563-1,48.9,15.43,111.5,9.4,30.7,25.11,0.0,0.28,0.0,111500.0,30700.0,25110.0,0.0,4.761200507483e+20,39.661090504422596,39661.090504422595,2.611158673208721e-11,3.3037930192769063e-12,9400.0,4.4026711261277094e-12
F563-1,48.9,17.93,111.0,24.3,33.36,23.48,0.0,0.14,0.0,111000.0,33360.0,23480.0,0.0,5.532619902733e+20,40.794607486774524,40794.60748677453,2.2269738779477118e-11,3.0079781898227272e-12,24300.0,9.750534276419711e-12
F563-1,48.9,19.02,112.5,7.75,34.35,22.95,0.0,0.1,0.0,112500.0,34350.0,22950.0,0.0,5.8689587590619995e+20,41.311318061761234,41311.31806176124,2.156472812227219e-11,2.907883783243282e-12,7750.0,2.971140319068613e-12
F563-1,48.9,20.1,106.0,10.7,35.34,22.07,0.0,0.0,0.0,106000.0,35340.0,22070.0,0.0,6.20221193781e+20,41.6653393121909,41665.3393121909,1.8116117463679303e-11,2.7990022227666444e-12,10700.0,3.657404846440916e-12
F563-V1,54.0,1.31,12.0,5.0,4.66,11.06,0.0,12.6,0.0,12000.0,4660.0,11060.0,0.0,4.04223763111e+19,12.001633222191055,12001.633222191054,3.5623833416358937e-12,3.563353101545562e-12,5000.0,2.968652784696578e-12
F563-V1,54.0,2.63,21.7,5.0,9.66,16.85,0.0,9.31,0.0,21700.0,9660.0,16850.0,0.0,8.11533203803e+19,19.422618258103103,19422.618258103103,5.8024736115949324e-12,4.648461680091338e-12,5000.0,2.6739509730852224e-12
F563-V1,54.0,3.93,28.6,5.0,13.79,23.41,0.0,7.16,0.0,28600.0,13790.0,23410.0,0.0,1.212671289333e+20,27.16969267400719,27169.69267400719,6.745108977140036e-12,6.087323139364704e-12,5000.0,2.358429712286726e-12
F563-V1,54.0,5.24,29.5,5.0,16.46,24.18,0.0,3.64,0.0,29500.0,16460.0,24180.0,0.0,1.616895052444e+20,29.250709393107034,29250.709393107034,5.382229345587911e-12,5.291648327494857e-12,5000.0,1.8244845239281053e-12
F563-V1,54.0,6.55,28.6,5.0,18.52,23.59,0.0,2.39,0.0,28600.0,18520.0,23590.0,0.0,2.0211188155549997e+20,29.991307073883924,29991.307073883923,4.047065386284022e-12,4.4503989229995015e-12,5000.0,1.4150578273720357e-12
F563-V1,54.0,7.87,27.3,5.0,20.17,23.33,0.0,2.56,0.0,27300.0,20170.0,23330.0,0.0,2.428428256247e+20,30.840197794437053,30840.197794437052,3.06902210548235e-12,3.9165983081991454e-12,5000.0,1.1241839214221062e-12
F563-V2,59.7,0.28,11.9,7.89,0.95,6.22,0.0,68.0,0.0,11900.0,950.0,6220.0,0.0,8.639897226800001e+18,6.2921300050142,6292.1300050142,1.6390241258974877e-11,4.5823345996748e-12,7890.0,2.1734286308119626e-11
F563-V2,59.7,0.87,34.8,7.89,2.93,17.64,0.0,60.24,0.0,34800.0,2930.0,17640.0,0.0,2.6845394954699997e+19,17.881680569789854,17881.680569789853,4.5111647716249205e-11,1.1910962775536236e-11,7890.0,2.0455798878230242e-11
F563-V2,59.7,1.46,58.5,8.68,4.98,27.33,0.0,50.99,0.0,58500.0,4980.0,27330.0,0.0,4.50508926826e+19,27.78001619869938,27780.016198699377,7.596408852785675e-11,1.7130166663668902e-11,8680.0,2.2542505587069968e-11
F563-V2,59.7,2.05,81.5,14.2,7.2,35.16,0.0,39.39,0.0,81500.0,7200.0,35160.0,0.0,6.325639041049999e+19,35.88963081448456,35889.63081448456,1.0500520116458379e-10,2.0362616198002226e-11,14200.0,3.6590769485572757e-11
F563-V2,59.7,2.35,91.8,17.5,8.24,37.71,0.0,33.19,0.0,91800.0,8240.0,37710.0,0.0,7.2513423153500004e+19,38.599762952640006,38599.762952640005,1.1621627601500485e-10,2.054711576429122e-11,17500.0,4.4309037696352615e-11
F563-V2,59.7,4.76,114.0,8.68,16.62,45.06,0.0,10.8,0.0,114000.0,16620.0,45060.0,0.0,1.4687825285559999e+20,48.02736719829643,48027.36719829643,8.84814446477432e-11,1.5704353470678254e-11,8680.0,1.3474016483200193e-11
